content,style,IP,total,S,C,E,H
55345,image_097,0.9987794160842896,0.9417920708656311,0.9989235406005613,0.9784892705750806,0.18794983478938337,[0.8746533]
55345,flipped_image_036,0.19284787774085999,0.3718884587287903,0.1982714986705723,0.9421661052725682,0.9264181692053721,[0.8200116]
55345,flipped_image_149,0.19214129447937012,0.374123215675354,0.19758431363489334,0.9402302541549695,0.0,[0.978062]
55345,55430,0.1897427886724472,0.37025216221809387,0.19516112713515632,0.9337004148985105,-0.6853120852325859,[0.944413]
55345,image_126,0.18655306100845337,0.35479220747947693,0.19215472919041804,0.8759272949087573,0.0,[0.9410313]
55501,55042,0.20651841163635254,0.36633482575416565,0.2113452535548762,0.8705758527653497,0.6634771991365355,[0.90803564]
55501,image_138,0.19484859704971313,0.3762800693511963,0.19979616784757628,0.9479693009483497,0.0,[0.91949123]
55501,image_104,0.19241727888584137,0.36085984110832214,0.19736890236357663,0.8870620296431362,0.9967913752926432,[0.93386805]
55501,55478,0.19226762652397156,0.3700128495693207,0.19720996951084302,0.9311804247115367,-0.5027350492269189,[0.8897185]
55501,image_073,0.19109699130058289,0.3540268838405609,0.19602999656652123,0.864802537694747,-0.21357770985458685,[0.8950654]
55065,56989,0.19617408514022827,0.3574315011501312,0.20572968592888802,0.8680464306443743,0.7871102683001964,[0.6885019]
55065,image_015,0.18657314777374268,0.3855307698249817,0.19641318897292917,0.9940311035520777,0.13939970014777384,[0.97072047]
55065,flipped_image_081,0.18439537286758423,0.3694174587726593,0.19415521732116375,0.9735702145532755,0.0,[0.47938246]
55065,flipped_image_104,0.18245373666286469,0.3537754416465759,0.19253392643992848,0.8888642406827088,0.8263885991502379,[0.7281445]
55065,image_040,0.1798810064792633,0.3584829866886139,0.1898870884259604,0.9227136434349242,-0.23444522188616934,[0.6668941]
55280,56008,0.20150506496429443,0.36391061544418335,0.20741595540563634,0.8812471495079561,-0.999242410926085,[0.801631]
55280,flipped_image_067,0.18901899456977844,0.3525680601596832,0.19504329111076057,0.8678068378874337,0.4188454100100674,[0.82210875]
55280,56924,0.1845584362745285,0.3731996417045593,0.19064110833853778,0.9597747277036626,0.8138529186820135,[0.9501345]
55280,image_012,0.18450383841991425,0.3513811528682709,0.19061348537396947,0.8770026521339271,-0.9656730248467865,[0.8120549]
55280,image_041,0.18352729082107544,0.3661208152770996,0.1896478151433038,0.9324626179557375,-0.918496970966678,[0.94504714]
55350,image_102,0.20080339908599854,0.35398173332214355,0.2077577682550877,0.8346138558002294,0.0,[0.82950616]
55350,55039,0.19105854630470276,0.3588853180408478,0.1981103991676552,0.8913577146852061,-0.7903825242632267,[0.7597879]
55350,image_066,0.1836073398590088,0.3431655764579773,0.1907387099795904,0.8647596081240978,0.9864697170440382,[0.5376893]
55350,image_103,0.1834767758846283,0.3565019369125366,0.1906210093734896,0.9192517937245015,0.9421558229504636,[0.5819661]
55350,flipped_image_127,0.1807965636253357,0.3497263193130493,0.18811095127371488,0.8786181577153486,0.9939277592322688,[0.798324]
56057,image_040,0.18739089369773865,0.35327571630477905,0.19509303955951054,0.8882646901612936,0.6622281772008582,[0.6204852]
56057,55391,0.18322987854480743,0.3459458351135254,0.1909551617100804,0.8435236327649249,-0.8709802662997895,[0.91334]
56057,flipped_image_020,0.18314960598945618,0.37413614988327026,0.19087731041166356,0.9676279824578707,0.8440249417213923,[0.89837885]
56057,flipped_image_073,0.18205124139785767,0.3370816111564636,0.1897742223671437,0.8320925448677611,-0.20655745350333285,[0.6429175]
56057,56937,0.18131159245967865,0.3741574287414551,0.1891593930882319,0.9691122216847298,0.24061511637839486,[0.9425018]
55233,56774,0.19529759883880615,0.3899422287940979,0.20595172413366222,0.9848442821137765,-0.9919057411465299,[0.96309197]
55233,56745,0.19465258717536926,0.3783518970012665,0.20533440051303326,0.9523409428228111,-0.952577646165378,[0.7789701]
55233,56990,0.18500661849975586,0.37509873509407043,0.19556413928389557,0.9826111843572489,-0.8673951177000825,[0.6101644]
55233,56521,0.18164709210395813,0.3800668716430664,0.19227418376400413,0.9846436258632412,0.30796640850653,[0.95034474]
55233,55418,0.18104204535484314,0.3768853545188904,0.19169760291051688,0.9702610108911498,0.9839885597365741,[0.9768504]
55186,flipped_image_042,0.19003084301948547,0.3377671241760254,0.19793723978069183,0.8423298238058449,0.0,[0.27375966]
55186,flipped_image_033,0.18780580163002014,0.3466004431247711,0.19571476947217156,0.8766263796305969,0.0,[0.39880133]
55186,image_120,0.1858154535293579,0.34400373697280884,0.1936549286168404,0.8682030995576294,0.0,[0.43792927]
55186,55066,0.1847718358039856,0.35309016704559326,0.1926277486839216,0.8803440790524087,-0.9765695392270332,[0.78857964]
55186,flipped_image_026,0.18338756263256073,0.36603131890296936,0.19116066552858552,0.9341366314896172,0.03709184862169113,[0.8683713]
56375,flipped_image_076,0.18882602453231812,0.36556461453437805,0.19725759596459408,0.9497445473375323,0.7996776875323061,[0.4521513]
56375,55105,0.18362542986869812,0.3779841661453247,0.19206910026874502,0.9890253452224106,0.9388804987909123,[0.8029985]
56375,56623,0.18146179616451263,0.3586294949054718,0.18976790129832177,0.8991785261160795,-0.5230794410458974,[0.949044]
56375,image_059,0.18062545359134674,0.345045804977417,0.18905536482304394,0.8667209234370767,0.9988978748173826,[0.6680621]
56375,flipped_image_091,0.17849746346473694,0.36648029088974,0.1869188770335895,0.9493901058165632,0.9982012563079667,[0.8638688]
55042,image_049,0.9969452619552612,0.930300235748291,0.9970006224773835,0.9294979919388859,-0.0012190853777970987,[0.93076307]
55042,flipped_image_074,0.19469691812992096,0.36740103363990784,0.19799196923981718,0.9242686469377717,-0.6970281431407905,[0.8112438]
55042,55400,0.19046613574028015,0.3573731780052185,0.19381251000141356,0.8934978325730386,-0.8851521499416257,[0.80999535]
55042,flipped_image_034,0.18630151450634003,0.36524802446365356,0.18965334282826204,0.9483000782326777,0.7686206955859259,[0.7190843]
55042,flipped_image_015,0.1855216771364212,0.3556557893753052,0.18887803903394085,0.9078353694797723,0.01318765044720116,[0.7319511]
55216,flipped_image_080,0.18302078545093536,0.3492194414138794,0.19137101447826876,0.9041725830402819,-0.4877140449718254,[0.365003]
55216,55030,0.18249252438545227,0.36688169836997986,0.19101451356827095,0.9355772453746611,-0.8331836735832696,[0.89943826]
55216,flipped_image_018,0.1817377209663391,0.37836953997612,0.19019345747062735,0.9826670838050913,-0.8073801904270751,[0.96103406]
55216,flipped_image_017,0.1806904822587967,0.35853666067123413,0.18913617041394168,0.9032959652929522,-0.9022366297481604,[0.9191626]
